Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern,New_job
0,Marketing Coordinator,CitySmart,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35534020?type=standout&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8759606,must & requir & requir & experi & year,*new!
0,Principal ETL Developer / Business Intelligence Analyst,Clicks IT Recruitment,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=3b3uveqd69&lang=en&k=business+analytics,*No found,*new role!
4,Test Analyst,Clicks IT Recruitment,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=edqezxb9cf&lang=en&k=data+analyst,*No found,*new role!
0,"Technical Lead, Systems Engineering x 2",Clicks IT Recruitment,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=04w2au84sc&lang=en&k=software+engineering,*No found,*new role!
2,Cloud Solution Consultant - Salesforce,Cloud Industry,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35394474?type=standout&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8760554,minimum & requir & requir & experi & year,*new!
3,DEVOPS ENGINEER,CloudTrek,Newstead QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=764e5d5b1e010419&fccid=cca2c7270569e9ed,python & requir & requir & experi,
0,Junior Developer,Coachwood IT & Executive Recruitment,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//company/Coachwood-IT-&-Executive-Recruitment/jobs/Junior-Developer-1f6a733c6add1f2c?fccid=4cee78f2aa5ab89b&vjs=3,graduat & must & requir & requir & experi & perman,
0,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35337107?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-8958435,graduat & must & requir & requir & experi & year & perman,
1,Web Developer - Mobile App Agency - Profit Rewards Plan - Brisbane CBD,Code Heroes,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35571470?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,requir & requir & experi & year,*new!
1,C# .NET Developer - Mobile App Agency - Profit Rewards Plan - Brisbane CBD,Code Heroes,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35571523?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,.net & requir & requir & experi & year,*new!
2,Analyst,Commonwealth Bank,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8vgegpwmua&lang=en&k=data+analyst,*No found,
0,Level 2 Support /Entry Level Developer,Companion Software,Southern Suburbs & Logan,SEEK,graduate developer,https://www.seek.com.au//job/35516137?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-8881765,.net & graduat & experi,
6,Recruitment Consultant - Built Environment,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35547085?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651619,*No found,*new!
5,Recruitment Consultant - Junior,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35551623?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651147,*No found,*new!
1,Regulatory Affairs Specialist,Cook Australia,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35403970?type=standout&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913456,requir & requir & experi,*new!
0,Analyst HR Business Partner,CoreStaff,Queensland,Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=ghii3hzhxx&lang=en&k=business+analytics,*No found,
0,ASP.NET Core Web Developer / Team Lead,Corearth Australia,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35393816?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8648538,experi & year & resid & perman & citizen,*new!
0,Management Accountant,Cornerstone Medical Recruitment,CBD & Inner Suburbs,SEEK,parttime business analytics,https://www.seek.com.au//job/35572640?type=standout&userqueryid=5e38f024a307de6c3d79525286d616fa-8842444,minimum & requir & requir & experi & perman,*new!
2,Service Leader - Payroll Compliance & Controls,Countdown,"Mount Gravatt East, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=4wxk7bwgsa&lang=en&k=business+analytics,*No found,*new!
1,Web Application Developers,Credit Sense,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35569861?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,experi,*new!
2,Internal Audit Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=25jw0tf05s&lang=en&k=data+analyst,*No found,
4,Business Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=qhzrufg4rr&lang=en&k=data+analyst,*No found,*new role!
0,Graduate Intake - Brisbane,Crowe Horwath,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35559966?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-8913035,mentor & graduat & year & resid & perman & citizen,*new!
1,Principal Engineer,Cubic,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35541951?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8614548,minimum & must & requir & requir & senior & experi & year,*new!
6,Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=75cb07f06fb8663c&fccid=dd616958bd9ddc12,experi & year,*new!
6,Commercial Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=265fc5e3e37ed710&fccid=dd616958bd9ddc12,requir & requir & senior & experi & year,*new!
6,BI Consultants,DWS,Brisbane QLD,Indeed,junior business intelligence,https://au.indeed.com//rc/clk?jk=98d1f030f0a0a7ad&fccid=9e7c13066641deea&vjs=3,mentor & experi,
3,Corporate / Commercial Lawyer - 2-4 Years' PAE - Sunshine Co...,Dare Legal Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=5ebac4148fdf7c16&fccid=7ca1ad8c496bb116&vjs=3,experi & year,*new!
3,Corporate / Commercial Lawyer - 2-4 Years' PAE - Sunshine Coast Based Role,Dare Recruitment,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35560740?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8650162,*No found,*new!
4,GEOVIA R&D Development Engineer,Dassault Systèmes,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=c525631e0309de9e&fccid=29d37d43c382c8fe,experi,*new role!
1,Lead Data / Insights Analyst - Strategic role,Data Talent Australia,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=5949ec84775dbf0c&fccid=439dc46b35c33d9a,*No found,
6,"Head of Global Data Science Practice: Oil & Energy, Mining &...",Data Talent Australia,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=531b91af2cfd607f&fccid=439dc46b35c33d9a,*No found,*new role!
1,Junior to Medium - Level Data Analyst - Innovative Direct Ma...,Data Talent Australia,Brisbane QLD,Indeed,junior data analyst,https://au.indeed.com//rc/clk?jk=ae1a005a0e162962&fccid=439dc46b35c33d9a,*No found,*new role!
0,Junior to Medium - Level Data Analyst - Innovative Direct Marketing Ag,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35577503?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8759606,python & must & requir & requir & experi & year,*new role!
0,"Head of Global Data Science Practice: Oil & Energy, Mining & Metal or  Utilities",Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35542028?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-8633110,minimum & requir & requir & experi & year,*new role!
3,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35364747?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8692864,python & experi,
1,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726113,python & requir & requir & experi & year,*new role!
6,Xamarin Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35549802?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651619,.net & requir & requir & year,
1,Chief Information Officer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35492007?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8760048,requir & requir & experi & year,*new role!
0,Firmware Engineer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35563146?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8614061,requir & requir,*new role!
1,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35501395?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8691915,requir & requir & experi,*new role!
0,Integration Engineer - Rhapsody,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35551474?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8759606,*No found,
2,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485&vjs=3,must & requir & requir & experi,
3,Network Engineer /Security Analyst,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35496145?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615574,must & requir & requir & experi,
2,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-8726663,python & minimum & requir & requir & experi & year,
0,Java Developer,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=ed308ec23641c68f&fccid=4acfd4464783b53d,*No found,
0,Data Warehouse Developer,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=663ef44ccd085bad&fccid=4acfd4464783b53d,*No found,*new role!
5,Data Scientist,Davidson,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=cczg5tnita&lang=en&k=business+analytics,*No found,
2,Data Governance Lead,Davidson,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=86daa73ce3b6ff03&fccid=4acfd4464783b53d&vjs=3,requir & requir & experi & year & citizen,*new role!
2,PHP Developer,Davidson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=yuwu74k7iu&lang=en&k=developer,*No found,*new role!
4,Executive Assistant,Davidson,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=86t57tcnx7&lang=en&k=business+intelligence,*No found,
5,BI Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=avzgeqhjm5&lang=en&k=data+analyst,*No found,*new role!
1,Data Analyst - Customer Analytics,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1fe5010a09c74e10&fccid=4acfd4464783b53d,requir & requir & ethic & experi & year,*new role!
1,Business Analyst- 12 months contract,Davidson,Brisbane QLD,Indeed,business analytics,https://au.indeed.com//rc/clk?jk=5baea924cfa0c468&fccid=4acfd4464783b53d&vjs=3,requir & requir & ethic & experi & year,*new role!
1,Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=41fd786c034a04b9&fccid=4acfd4464783b53d,*No found,*new role!
5,DevOps / Data Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=s85maernvh&lang=en&k=data+analyst,*No found,
1,Business Analyst- 12 months contract ,Davidson Technology,,SEEK,business analytics,https://www.seek.com.au//job/35499046?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-8760048,requir & requir & ethic & experi & year,
3,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35488460?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615574,java & must & requir & requir & experi & perman,
3,Data Governance Lead ,Davidson Technology,Southern Suburbs & Logan,SEEK,business intelligence,https://www.seek.com.au//job/35339112?type=standout&userqueryid=badab31c39214623abb729977da0ff47-8778062,requir & requir & experi & year & citizen,
1,Data Warehouse Developer,Davidson Technology,,SEEK,developer,https://www.seek.com.au//job/35571829?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649067,requir & requir & experi,
2,Java Developer,Davidson Technology,,SEEK,developer,https://www.seek.com.au//job/35568399?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8649642,java & must & requir & requir & experi,*new role!
0,Sharepoint Analyst - Contract ,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35574867?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8648538,requir & requir & experi,
3,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-8615574,java & requir & requir & experi & year,*new role!
0,Data Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35382823?type=standard&userqueryid=8fda85a154732e90ecb27f6d552b33e0-8974554,requir & requir & experi & year,
2,Data Analyst - Customer Analytics,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35410343?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8692335,experi,
2,DevOps / Data Analyst Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35453591?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8692335,experi,*new role!
2,BI Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35463801?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-8692335,minimum & requir & requir & experi & year,*new role!
4,Global Account Executive,Dell,"Chandler, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=7wegptizf5&lang=en&k=software+engineering,*No found,
5,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science,*No found,
3,Assets Operations Consultant,Deloitte,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=44jjvarfrr&lang=en&k=business+analytics,*No found,*new role!
2,AEM Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=jjt8n8g09c&lang=en&k=developer,*No found,
4,Strategy Consultant,Deloitte,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=xxw8zzpxrg&lang=en&k=business+analytics,*No found,*new role!
4,Forensic Analyst,Deloitte,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=dvpt9a2xuk&lang=en&k=business+analytics,*No found,*new role!
5,Salesforce Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ww5j4y3erw&lang=en&k=developer,*No found,
4,Digital Forensic & eDiscovery Specialist,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=fp6wekidg0&lang=en&k=data+science,*No found,
3,Media Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=t3a2jj00by&lang=en&k=data+analyst,*No found,*new!
5,Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8weqj7g8he&lang=en&k=data+analyst,*No found,*new!
6,Test Analyst,Department of Housing & Public Works,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35547767?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-8651619,requir & requir & experi,*new!
2,Junior Contracts Administrator,Design & Construct,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=bw5qgix9dv&lang=en&k=junior+developer,*No found,
0,Junior Contract Administrator,Design & Construct,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=55a6fa3ba8768a37&fccid=be176db1a9b4a487&vjs=3,mentor & requir & requir & ethic & experi & year,
2,Junior Contracts Administrator,Design and Construct Building Careers PtyLtd,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=dsiqcyxkm0&lang=en&k=junior+developer,*No found,
1,AngularJS Developers,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=qnzc65088v&lang=en&k=developer,*No found,
5,SAP ABAP / Ui5 Consultants,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=vqay6r5wsq&lang=en&k=developer,*No found,
6,Web developer experienced in Django for a cryptocurrency pro...,Digital Assets Management,Brisbane QLD,Indeed,python,https://au.indeed.com//company/Digital-Assets-Management/jobs/Web-Developer-Experienced-Django-Cryptocurrency-Project-bdc1d886f7bae3a2?fccid=8fef5ce2ba3848c7,requir & requir & experi,*new!
