Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern,New_job
0,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35337107?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-5231903,graduat & must & experi & year & perman,
2,Analyst,Commonwealth Bank,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8vgegpwmua&lang=en&k=data+analyst,*No found,
0,Level 2 Support /Entry Level Developer,Companion Software,Southern Suburbs & Logan,SEEK,graduate developer,https://www.seek.com.au//job/35516137?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-5159198,.net & graduat & experi,
5,Recruitment Consultant - Built Environment,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35547085?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,*No found,
4,Recruitment Consultant - Junior,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35551623?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930957,*No found,*new role!
1,Regulatory Affairs Specialist,Cook Australia,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35403970?type=standout&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5188135,experi,
0,Analyst HR Business Partner,CoreStaff,Queensland,Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=ghii3hzhxx&lang=en&k=business+analytics,*No found,
2,Service Leader - Payroll Compliance & Controls,Countdown,"Mount Gravatt East, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=4wxk7bwgsa&lang=en&k=business+analytics,*No found,*new!
2,Clinical Research Associate (CRA2/SCRA),Covance,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=hzt7f5mm68&lang=en&k=data+science,*No found,
0,Web Application Developers,Credit Sense,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35569861?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,experi,*new!
2,Internal Audit Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=25jw0tf05s&lang=en&k=data+analyst,*No found,
4,Business Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=qhzrufg4rr&lang=en&k=data+analyst,*No found,
0,Graduate Intake - Brisbane,Crowe Horwath,CBD & Inner Suburbs,SEEK,graduate business analytics,https://www.seek.com.au//job/35559966?type=standard&userqueryid=f1944405717c2e85eb732fe6ef0552d5-5187651,mentor & graduat & year & resid & perman & citizen,*new!
1,Principal Engineer,Cubic,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35541951?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894469,minimum & must & senior & experi & year,
5,Commercial Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=6c98e9bd63758719&fccid=dd616958bd9ddc12,senior & experi & year,
5,Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=75cb07f06fb8663c&fccid=dd616958bd9ddc12,experi & year,
4,BI Consultants,DWS,Brisbane QLD,Indeed,junior business intelligence,https://au.indeed.com//rc/clk?jk=98d1f030f0a0a7ad&fccid=9e7c13066641deea&vjs=3,mentor & experi,
2,Corporate / Commercial Lawyer - 2-4 Years' PAE - Sunshine Co...,Dare Legal Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=5ebac4148fdf7c16&fccid=7ca1ad8c496bb116,experi & year,*new!
2,Corporate / Commercial Lawyer - 2-4 Years' PAE - Sunshine Coast Based Role,Dare Recruitment,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35560740?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929908,*No found,*new!
3,GEOVIA R&D Development Engineer,Dassault Systèmes,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=c525631e0309de9e&fccid=29d37d43c382c8fe&vjs=3,*No found,
3,"Head of Global Data Science Practice: Oil & Energy, Mining &...",Data Talent Australia,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=531b91af2cfd607f&fccid=439dc46b35c33d9a&vjs=3,*No found,
0,Lead Data / Insights Analyst - Strategic role,Data Talent Australia,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=5949ec84775dbf0c&fccid=439dc46b35c33d9a&vjs=3,*No found,
3,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35364747?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4973646,python & experi,
0,"Head of Global Data Science Practice: Oil & Energy, Mining & Metal or  Utilities",Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35542028?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-4911825,minimum & experi & year,
1,Chief Information Officer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35492007?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5038551,experi & year,*new role!
0,Integration Engineer - Rhapsody,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,business analytics,https://www.seek.com.au//job/35551474?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5038031,*No found,
1,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35501395?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4972603,experi,
0,Firmware Engineer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35563146?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4893949,*No found,*new role!
1,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5005979,python & experi & year,
4,Xamarin Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35549802?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930957,.net & year,
5,"Full Stack Developer (.NET, SQL Server, Web API) Full Time - Brisbane",Data42,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35544953?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,experi & year,
2,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485,must & experi,
2,Network Engineer /Security Analyst,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35496145?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4894892,must & experi,
2,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-5006517,python & minimum & experi & year,
3,BI Analyst,Davidson,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=avzgeqhjm5&lang=en&k=business+intelligence,*No found,*new role!
2,Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=41fd786c034a04b9&fccid=4acfd4464783b53d&vjs=3,experi & year,
2,Data Governance Lead,Davidson,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=86daa73ce3b6ff03&fccid=4acfd4464783b53d&vjs=3,experi & year & citizen,
5,Java Developer - J2EE - Permanent role,Davidson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=wy2fvvx6hk&lang=en&k=developer,*No found,
6,Business Analyst- 12 months contract,Davidson,Brisbane QLD,Indeed,business analytics,https://au.indeed.com//rc/clk?jk=5baea924cfa0c468&fccid=4acfd4464783b53d,python & minimum & experi & year,
0,DevOps / Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=d980a482d4cd55d0&fccid=4acfd4464783b53d&vjs=3,experi,
4,Executive Assistant,Davidson,"Brisbane, Queensland",Neuvoo,business intelligence,https://au.neuvoo.com/job.php?id=62cq8mnvar&lang=en&k=business+intelligence,*No found,*new role!
2,PHP Developer,Davidson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=yuwu74k7iu&lang=en&k=developer,*No found,*new role!
5,Data Scientist,Davidson,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=cczg5tnita&lang=en&k=business+analytics,*No found,
1,Data Analyst - Customer Analytics,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1fe5010a09c74e10&fccid=4acfd4464783b53d&vjs=3,experi,*new role!
0,Executive Assistant ,Davidson Corporate,Western Suburbs & Ipswich,SEEK,parttime business intelligence,https://www.seek.com.au//job/35475576?type=standard&userqueryid=64812181b0a9b1ce5f35ae7069a49478-5129484,minimum & experi & year,*new!
0,Java Developer,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35568399?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4893949,java & must & visa & experi,
3,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895383,java & experi & year,*new role!
3,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35488460?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4895383,java & must & visa & experi & perman,
0,Data Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,junior data analyst,https://www.seek.com.au//job/35382823?type=standard&userqueryid=8fda85a154732e90ecb27f6d552b33e0-5246000,experi & year,
2,BI Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35463801?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4973115,minimum & experi & year,
2,Data Governance Lead ,Davidson Technology,Southern Suburbs & Logan,SEEK,business analytics,https://www.seek.com.au//job/35339112?type=standout&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5039002,experi & year & citizen,
2,Data Analyst - Customer Analytics,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35410343?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4973115,experi,
1,Business Analyst- 12 months contract ,Davidson Technology,,SEEK,business analytics,https://www.seek.com.au//job/35499046?type=standard&userqueryid=cf5c427a94a53b5faad7ea3aace0f2c1-5038551,ethic & experi & year,*new role!
2,DevOps / Data Analyst Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35453591?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-4973115,experi,
3,Global Account Executive,Dell,"Chandler, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=7wegptizf5&lang=en&k=software+engineering,*No found,
0,Strategy Consultant,Deloitte,"Brisbane, Queensland",Neuvoo,graduate business analytics,https://au.neuvoo.com/job.php?id=xxw8zzpxrg&lang=en&k=graduate+business+analytics,*No found,*new role!
4,Digital Forensic & eDiscovery Specialist,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=fp6wekidg0&lang=en&k=data+science,*No found,
4,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science,*No found,
4,Forensic Analyst,Deloitte,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=dvpt9a2xuk&lang=en&k=business+analytics,*No found,*new role!
5,AEM Developer,Deloitte,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=jjt8n8g09c&lang=en&k=software+engineering,*No found,
3,Assets Operations Consultant,Deloitte,"Brisbane, Queensland",Neuvoo,business analytics,https://au.neuvoo.com/job.php?id=44jjvarfrr&lang=en&k=business+analytics,*No found,*new role!
4,Salesforce Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=ww5j4y3erw&lang=en&k=developer,*No found,
3,Media Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=t3a2jj00by&lang=en&k=data+analyst,*No found,
4,Investment Executive,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8weqj7g8he&lang=en&k=data+analyst,*No found,*new role!
5,Test Analyst,Department of Housing & Public Works,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35547767?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931430,experi,
2,Junior Contracts Administrator,Design & Construct,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=bw5qgix9dv&lang=en&k=junior+developer,*No found,
0,Junior Contract Administrator,Design & Construct,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=55a6fa3ba8768a37&fccid=be176db1a9b4a487,*No found,
6,Junior Contract Administrator ,Design & Construct,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35541359?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4931926,mentor & ethic & experi & year,
2,Junior Contracts Administrator,Design and Construct Building Careers PtyLtd,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=dsiqcyxkm0&lang=en&k=junior+developer,*No found,
0,AngularJS Developers,Dialog Information Technology,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=qnzc65088v&lang=en&k=developer,*No found,
5,Web developer experienced in Django for a cryptocurrency pro...,Digital Assets Management,Brisbane QLD,Indeed,python,https://au.indeed.com//company/Digital-Assets-Management/jobs/Web-Developer-Experienced-Django-Cryptocurrency-Project-bdc1d886f7bae3a2?fccid=8fef5ce2ba3848c7,senior & experi,
2,Website Developer & Digital Marketing Support Coordinator - Web Client Services,Digital Dealer,,SEEK,developer,https://www.seek.com.au//job/35340255?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929908,experi & year,
6,SharePoint & HP TRIM eDRMS IM Analyst / Developer,Digital Monk International Pty Ltd,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=5178ef79a6f2ac1e&fccid=7582995a0268e8b2&vjs=3,experi,
2,Java Developer - 6 Month Contract,Digital Native,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35557972?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929908,java,*new role!
0,Full Stack Developer - .Net,Digital Native,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35566673?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,.net & experi,*new role!
0,Web Design/Developer - Expressions of Interest,Digital8,"South Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=4rdfsiishd&lang=en&k=junior+developer,*No found,
5,Level 3 SCCM / Applications Packager,Dimension Data,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35454952?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896259,experi,
5,Data Warehouse/Business Intelligence Architect,Dimodelo Solutions,Brisbane QLD,Indeed,business intelligence,https://au.indeed.com//rc/clk?jk=dd47060161bb9a3f&fccid=a1ff11f7b1116356&vjs=3,experi & year,*new!
3,PHP/Javascript Developer (Full Stack),Dirty Chook Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35554337?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,must & experi & year,
0,Graduate Web Developer,Discovery Rentals Pty Ltd,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35568929?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4928904,graduat,*new!
6,Software Programmer,Diverseco Pty Ltd,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35409074?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-4896733,java & minimum & must & ethic & experi & year,
1,Software Support Engineer | Brisbane | Global Business,EDT Global Pty Ltd,Bayside & Eastern Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35441443?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-5208935,.net & mentor & minimum & experi,
0,C# | .NET | Support Engineer | Brisbane | Global Business,EDT Global Pty Ltd,Bayside & Eastern Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35526215?type=standard&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-5208486,.net & mentor & minimum & experi,
3,Civil Designers – Proficient 12D users – 2 roles $128-104k,ENGINEERJOBS.com.au,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35555340?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4930426,senior & experi & year,
1,Principal Civil Engineer – 2 options up to $204k,ENGINEERJOBS.com.au,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35564740?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-4929416,year,*new role!
3,Environmental Scientist – Fixed Term Contract Position Brisbane,ERM,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5g2bqtp6dy&lang=en&k=data+science,*No found,
0,SQL BI Analyst (Learn PowerBI) - End-User Role / Manly-Based,ETE Group Pty Ltd,CBD & Inner Suburbs,SEEK,business intelligence,https://www.seek.com.au//job/35563302?type=standout&userqueryid=badab31c39214623abb729977da0ff47-5055145,experi,*new role!
2,Junior Sustainability Consultant,EVORA Global,"South Brisbane, Queensland",Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=kjrez9ta2u&lang=en&k=junior+software+engineering,*No found,
